#proteinId	gotermId	goName	gotermType	goAcc
5	3028	porphobilinogen synthase activity	molecular_function	GO:0004655
5986	9320	membrane	cellular_component	GO:0016020
5987	2404	NAD+ kinase activity	molecular_function	GO:0003951
5987	5830	metabolic process	biological_process	GO:0008152
5990	5765	N-acetyltransferase activity	molecular_function	GO:0008080
5990	5830	metabolic process	biological_process	GO:0008152
5992	17779	mature ribosome assembly	biological_process	GO:0042256
5992	18520	ribosome binding	molecular_function	GO:0043022
5993	3736	ATP binding	molecular_function	GO:0005524
5993	3827	intracellular	cellular_component	GO:0005622
5993	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
5993	5814	transcription factor binding	molecular_function	GO:0008134
5993	162	nucleotide binding	molecular_function	GO:0000166
5993	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
5993	3727	protein binding	molecular_function	GO:0005515
5993	11802	protein metabolic process	biological_process	GO:0019538
5993	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
5993	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
5993	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
5993	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
5993	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
5993	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
5993	10082	ATPase activity	molecular_function	GO:0016887
5993	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
5993	18132	ATPase activity, coupled	molecular_function	GO:0042623
5993	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
5993	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
5993	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
5995	3546	transporter activity	molecular_function	GO:0005215
5995	4927	transport	biological_process	GO:0006810
5995	9320	membrane	cellular_component	GO:0016020
5996	2632	pepsin A activity	molecular_function	GO:0004194
5996	4639	proteolysis	biological_process	GO:0006508
5996	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
5997	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
5997	2825	inositol or phosphatidylinositol kinase activity	molecular_function	GO:0004428
5997	3708	binding	molecular_function	GO:0005488
5997	2826	1-phosphatidylinositol 4-kinase activity	molecular_function	GO:0004430
5998	2290	catalytic activity	molecular_function	GO:0003824
5998	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
5998	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
5998	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
5998	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
5998	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
6000	6044	RNA splicing	biological_process	GO:0008380
6000	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
6000	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
6000	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
6000	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
6000	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
6002	10026	carboxy-lyase activity	molecular_function	GO:0016831
6002	12002	carboxylic acid metabolic process	biological_process	GO:0019752
6002	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
6002	5799	sphinganine-1-phosphate aldolase activity	molecular_function	GO:0008117
6003	2290	catalytic activity	molecular_function	GO:0003824
6003	3036	Rab-protein geranylgeranyltransferase activity	molecular_function	GO:0004663
6011	3708	binding	molecular_function	GO:0005488
6014	9985	hydrolase activity	molecular_function	GO:0016787
6014	3128	sphingomyelin phosphodiesterase activity	molecular_function	GO:0004767
6015	162	nucleotide binding	molecular_function	GO:0000166
6015	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
6015	3736	ATP binding	molecular_function	GO:0005524
6015	3930	cytoplasm	cellular_component	GO:0005737
6015	4556	translation	biological_process	GO:0006412
6015	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
6015	3178	glutamate-tRNA ligase activity	molecular_function	GO:0004818
6015	4567	glutamyl-tRNA aminoacylation	biological_process	GO:0006424
6015	6929	glutamate-tRNA ligase complex	cellular_component	GO:0009332
6023	210	tRNA-intron endonuclease activity	molecular_function	GO:0000213
6023	211	tRNA-intron endonuclease complex	cellular_component	GO:0000214
6023	4535	tRNA splicing	biological_process	GO:0006388
6024	3546	transporter activity	molecular_function	GO:0005215
6024	4927	transport	biological_process	GO:0006810
6024	9320	membrane	cellular_component	GO:0016020
6027	5830	metabolic process	biological_process	GO:0008152
6027	9985	hydrolase activity	molecular_function	GO:0016787
6028	2195	single-stranded DNA binding	molecular_function	GO:0003697
6029	2290	catalytic activity	molecular_function	GO:0003824
6030	2290	catalytic activity	molecular_function	GO:0003824
6030	6667	biosynthetic process	biological_process	GO:0009058
6030	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
6030	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
6030	9496	kynurenine-oxoglutarate transaminase activity	molecular_function	GO:0016212
6032	3727	protein binding	molecular_function	GO:0005515
6032	5939	zinc ion binding	molecular_function	GO:0008270
6032	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
6032	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
6032	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
6032	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
6032	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
6035	2700	subtilase activity	molecular_function	GO:0004289
6035	4639	proteolysis	biological_process	GO:0006508
6035	18306	identical protein binding	molecular_function	GO:0042802
6035	18579	negative regulation of catalytic activity	biological_process	GO:0043086
6035	2687	cerevisin activity	molecular_function	GO:0004262
6036	2176	DNA binding	molecular_function	GO:0003677
6036	2207	transcription coactivator activity	molecular_function	GO:0003713
6036	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
6036	3708	binding	molecular_function	GO:0005488
6037	5830	metabolic process	biological_process	GO:0008152
6037	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
6037	9985	hydrolase activity	molecular_function	GO:0016787
6037	2335	4-nitrophenylphosphatase activity	molecular_function	GO:0003869
6040	2463	adenylosuccinate synthase activity	molecular_function	GO:0004019
6040	3737	GTP binding	molecular_function	GO:0005525
6040	4326	purine nucleotide biosynthetic process	biological_process	GO:0006164
6042	901	tRNA 5'-leader removal	biological_process	GO:0001682
6042	2916	ribonuclease P activity	molecular_function	GO:0004526
6042	4541	RNA processing	biological_process	GO:0006396
6045	2227	structural constituent of ribosome	molecular_function	GO:0003735
6045	3827	intracellular	cellular_component	GO:0005622
6045	4025	ribosome	cellular_component	GO:0005840
6045	4556	translation	biological_process	GO:0006412
6048	162	nucleotide binding	molecular_function	GO:0000166
6048	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
6048	3736	ATP binding	molecular_function	GO:0005524
6048	3930	cytoplasm	cellular_component	GO:0005737
6048	4556	translation	biological_process	GO:0006412
6048	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
6048	3191	tyrosine-tRNA ligase activity	molecular_function	GO:0004831
6048	4580	tyrosyl-tRNA aminoacylation	biological_process	GO:0006437
6049	3727	protein binding	molecular_function	GO:0005515
6049	3736	ATP binding	molecular_function	GO:0005524
6049	19405	cellular protein metabolic process	biological_process	GO:0044267
6049	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
6049	20924	phosphatidylinositol metabolic process	biological_process	GO:0046488
6049	5939	zinc ion binding	molecular_function	GO:0008270
6049	279	1-phosphatidylinositol-3-phosphate 5-kinase activity	molecular_function	GO:0000285
6050	4639	proteolysis	biological_process	GO:0006508
6050	5905	peptidase activity	molecular_function	GO:0008233
6050	9810	glutaminyl-peptide cyclotransferase activity	molecular_function	GO:0016603
6052	3736	ATP binding	molecular_function	GO:0005524
6052	162	nucleotide binding	molecular_function	GO:0000166
6052	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
6052	3708	binding	molecular_function	GO:0005488
6052	6223	vesicle-fusing ATPase activity	molecular_function	GO:0008576
6053	2196	transcription factor activity	molecular_function	GO:0003700
6053	3838	nucleus	cellular_component	GO:0005634
6053	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
6053	19030	sequence-specific DNA binding	molecular_function	GO:0043565
6053	2176	DNA binding	molecular_function	GO:0003677
6053	19908	regulation of transcription	biological_process	GO:0045449
6054	2175	nucleic acid binding	molecular_function	GO:0003676
6055	9985	hydrolase activity	molecular_function	GO:0016787
6055	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
6055	6026	regulation of cell size	biological_process	GO:0008361
6055	22441	cofactor binding	molecular_function	GO:0048037
6055	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
6055	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
6055	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
6055	6080	CTD phosphatase activity	molecular_function	GO:0008420
6055	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
6055	10186	myosin phosphatase activity	molecular_function	GO:0017018
6055	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
6055	10190	myosin phosphatase complex	cellular_component	GO:0017023
6057	5010	vesicle docking during exocytosis	biological_process	GO:0006904
6057	9480	vesicle-mediated transport	biological_process	GO:0016192
6060	2917	exonuclease activity	molecular_function	GO:0004527
6060	3827	intracellular	cellular_component	GO:0005622
6060	2175	nucleic acid binding	molecular_function	GO:0003676
6060	2925	poly(A)-specific ribonuclease activity	molecular_function	GO:0004535
6066	2227	structural constituent of ribosome	molecular_function	GO:0003735
6066	3827	intracellular	cellular_component	GO:0005622
6066	4025	ribosome	cellular_component	GO:0005840
6066	4556	translation	biological_process	GO:0006412
6068	3708	binding	molecular_function	GO:0005488
6071	4143	carbohydrate metabolic process	biological_process	GO:0005975
6071	10063	intramolecular transferase activity, phosphotransferases	molecular_function	GO:0016868
6071	2984	phosphoacetylglucosamine mutase activity	molecular_function	GO:0004610
6073	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
6073	19152	post-translational protein modification	biological_process	GO:0043687
6073	24495	regulation of protein metabolic process	biological_process	GO:0051246
6073	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
6073	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
6073	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
6073	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
6073	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
6075	4936	anion transport	biological_process	GO:0006820
6075	8724	anion exchanger activity	molecular_function	GO:0015380
6075	9321	integral to membrane	cellular_component	GO:0016021
6076	109	succinate dehydrogenase activity	molecular_function	GO:0000104
6076	4264	tricarboxylic acid cycle	biological_process	GO:0006099
6076	4283	electron transport	biological_process	GO:0006118
6076	9320	membrane	cellular_component	GO:0016020
6076	19749	succinate dehydrogenase complex	cellular_component	GO:0045281
6076	19750	plasma membrane succinate dehydrogenase complex	cellular_component	GO:0045282
6080	3546	transporter activity	molecular_function	GO:0005215
6080	4970	oligopeptide transport	biological_process	GO:0006857
6080	9320	membrane	cellular_component	GO:0016020
6081	3727	protein binding	molecular_function	GO:0005515
6081	4595	protein complex assembly	biological_process	GO:0006461
6081	4994	intracellular protein transport	biological_process	GO:0006886
6081	9480	vesicle-mediated transport	biological_process	GO:0016192
6081	13011	membrane coat	cellular_component	GO:0030117
6081	4927	transport	biological_process	GO:0006810
6086	3737	GTP binding	molecular_function	GO:0005525
6086	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
6086	3827	intracellular	cellular_component	GO:0005622
6086	8400	protein transport	biological_process	GO:0015031
6087	3708	binding	molecular_function	GO:0005488
